Signal_Date,Ticker,Analysis_Type,Reference_Price,Reference_DT,Signal,Threshold_pct,Entry_Price,Entry_DT,SG_Natural,SL_pct,SG_pct,SL_price,SG_price,Deduped
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,1%,181338.46,2026-01-27 10:00:00,179543.03,0.005,0.0075,182245.15,179978.42,False
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,1%,181338.46,2026-01-27 10:00:00,179543.03,0.0075,0.002,182698.5,180975.78,False
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,1%,181338.46,2026-01-27 10:00:00,179543.03,0.0075,0.005,182698.5,180431.77,False
2026-01-27,^BVSP,open_vs_prev_max_high,179543.03,2026-01-26 11:00:00,SELL,1%,181338.46,2026-01-27 10:00:00,179543.03,0.0075,0.0075,182698.5,179978.42,False
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,1%,179873.33,2026-01-27 10:00:00,,0.002,0.002,180233.08,179513.58,False
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,1%,179873.33,2026-01-27 10:00:00,,0.002,0.005,180233.08,178973.96,False
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,1%,179873.33,2026-01-27 10:00:00,,0.002,0.0075,180233.08,178524.28,False
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,1%,179873.33,2026-01-27 10:00:00,,0.005,0.002,180772.7,179513.58,False
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,1%,179873.33,2026-01-27 10:00:00,,0.005,0.005,180772.7,178973.96,False
2026-01-27,^BVSP,open_vs_prev_max_vol_close,178092.41,2026-01-26 10:00:00,SELL,1%,179873.33,2026-01-27 10:00:00,,0.005,0.0075,180772.7,178524.28,False
